Timestamp             | Level    | Emoji | Location                         | Message
2025-05-02 17:57:28 | INFO     | ℹ️ | [cv_model_evaluation      :1870] | Fitting model for fold 3...
2025-05-02 17:57:28 | DEBUG    | 🐛 | [__init__                 :783 ] | SimpleCNN initialized with 7 output classes.
2025-05-02 17:57:28 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:57:28 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-02 17:57:28 | DEBUG    | 🐛 | [get_split_datasets       :1155] | [DEBUG] Adapter.get_split_datasets: Found X_val in fit_params. Processing it.
2025-05-02 17:57:28 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:57:28 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-02 17:57:30 | INFO     | ℹ️ | [cv_model_evaluation      :1883] | Evaluating model on outer test set for fold 3...
2025-05-02 17:57:30 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:57:30 | INFO     | ℹ️ | [cv_model_evaluation      :1893] | Fold 3 Test Scores: Acc=0.6667, F1=0.6272
2025-05-02 17:57:30 | INFO     | ℹ️ | [cv_model_evaluation      :1831] | --- Starting Outer Fold 4/5 ---
2025-05-02 17:57:30 | DEBUG    | 🐛 | [cv_model_evaluation      :1838] | Outer split: 347 train+val samples, 87 test samples.
2025-05-02 17:57:30 | DEBUG    | 🐛 | [cv_model_evaluation      :1855] | Inner split: 277 train samples, 70 validation samples.
2025-05-02 17:57:30 | INFO     | ℹ️ | [cv_model_evaluation      :1870] | Fitting model for fold 4...
2025-05-02 17:57:30 | DEBUG    | 🐛 | [__init__                 :783 ] | SimpleCNN initialized with 7 output classes.
2025-05-02 17:57:30 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:57:30 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-02 17:57:30 | DEBUG    | 🐛 | [get_split_datasets       :1155] | [DEBUG] Adapter.get_split_datasets: Found X_val in fit_params. Processing it.
2025-05-02 17:57:30 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:57:30 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-02 17:57:33 | INFO     | ℹ️ | [cv_model_evaluation      :1883] | Evaluating model on outer test set for fold 4...
2025-05-02 17:57:33 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:57:33 | INFO     | ℹ️ | [cv_model_evaluation      :1893] | Fold 4 Test Scores: Acc=0.5517, F1=0.5561
2025-05-02 17:57:33 | INFO     | ℹ️ | [cv_model_evaluation      :1831] | --- Starting Outer Fold 5/5 ---
2025-05-02 17:57:33 | DEBUG    | 🐛 | [cv_model_evaluation      :1838] | Outer split: 348 train+val samples, 86 test samples.
2025-05-02 17:57:33 | DEBUG    | 🐛 | [cv_model_evaluation      :1855] | Inner split: 278 train samples, 70 validation samples.
2025-05-02 17:57:33 | INFO     | ℹ️ | [cv_model_evaluation      :1870] | Fitting model for fold 5...
2025-05-02 17:57:33 | DEBUG    | 🐛 | [__init__                 :783 ] | SimpleCNN initialized with 7 output classes.
2025-05-02 17:57:33 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:57:33 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-02 17:57:33 | DEBUG    | 🐛 | [get_split_datasets       :1155] | [DEBUG] Adapter.get_split_datasets: Found X_val in fit_params. Processing it.
2025-05-02 17:57:33 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:57:33 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-02 17:57:35 | INFO     | ℹ️ | [cv_model_evaluation      :1883] | Evaluating model on outer test set for fold 5...
2025-05-02 17:57:35 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:57:35 | INFO     | ℹ️ | [cv_model_evaluation      :1893] | Fold 5 Test Scores: Acc=0.6279, F1=0.6119
2025-05-02 17:57:35 | INFO     | ℹ️ | [_save_results            :1449] | Detailed results saved to: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\pipeline_v2\results\mini-GCD-flat\cnn\cv_model_evaluation_manual_cv=5_20250502_175735.json
2025-05-02 17:57:35 | INFO     | ℹ️ | [_save_results            :1474] | Summary results updated in: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\pipeline_v2\results\mini-GCD-flat\cnn\summary_results.csv
2025-05-02 17:57:35 | INFO     | ℹ️ | [cv_model_evaluation      :1936] | Manual CV Evaluation Summary (Avg over 5 folds):
2025-05-02 17:57:35 | INFO     | ℹ️ | [cv_model_evaluation      :1937] |   Accuracy: 0.6221 +/- 0.0489
2025-05-02 17:57:35 | INFO     | ℹ️ | [cv_model_evaluation      :1938] |   Macro F1: 0.6094 +/- 0.0369
2025-05-02 17:57:35 | INFO     | ℹ️ | [run                      :2349] | --- Method cv_model_evaluation completed successfully ---
2025-05-02 17:57:35 | INFO     | ℹ️ | [run                      :2359] | Pipeline execution finished.
2025-05-02 17:57:35 | INFO     | ℹ️ | [<module>                 :2437] | --- Final Execution Results ---
2025-05-02 17:57:35 | INFO     | ℹ️ | [<module>                 :2444] | Method cv_model_evaluation_0: Completed. (Accuracy/MeanAccuracy: 0.6221, BestScore: nan)
2025-05-02 17:58:02 | INFO     | ℹ️ | [<module>                 :184 ] | Logger 'ImgClassPipe' initialized. Log file: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\pipeline_v2\logs\classification.log
2025-05-02 17:58:02 | DEBUG    | 🐛 | [<module>                 :2418] | Chosen sequence: [('non_nested_grid_search', {'param_grid': {'lr': [0.001, 0.0005], 'optimizer__weight_decay': [0.01, 0.001]}, 'cv': 3, 'method': 'grid', 'scoring': 'accuracy', 'save_results': True})]
2025-05-02 17:58:02 | INFO     | ℹ️ | [__init__                 :2246] | Initializing Pipeline Executor for model 'cnn' on dataset 'mini-GCD-flat'...
2025-05-02 17:58:02 | INFO     | ℹ️ | [__init__                 :1226] | Initializing Classification Pipeline:
2025-05-02 17:58:02 | INFO     | ℹ️ | [__init__                 :1227] |   Dataset Path: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\data\mini-GCD-flat
2025-05-02 17:58:02 | INFO     | ℹ️ | [__init__                 :1228] |   Model Type: cnn
2025-05-02 17:58:02 | DEBUG    | 🐛 | [_detect_structure        :443 ] | Did not find standard 'train'/'test' structure. Assuming FLAT structure.
2025-05-02 17:58:02 | INFO     | ℹ️ | [__init__                 :383 ] | Detected dataset structure: flat
2025-05-02 17:58:02 | INFO     | ℹ️ | [_load_flat_dataset       :476 ] | Loading FLAT dataset from C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\data\mini-GCD-flat...
2025-05-02 17:58:02 | INFO     | ℹ️ | [_load_flat_dataset       :486 ] | Full dataset loaded: 434 samples.
2025-05-02 17:58:02 | DEBUG    | 🐛 | [_load_flat_dataset       :501 ] | Initial split: 347 train+val, 87 test indices.
2025-05-02 17:58:02 | DEBUG    | 🐛 | [_load_flat_dataset       :515 ] | Train/Val split: 277 train, 70 validation indices.
2025-05-02 17:58:02 | DEBUG    | 🐛 | [__init__                 :226 ] | TransformedSubset base dataset is a Subset, accessing underlying dataset attributes.
2025-05-02 17:58:02 | INFO     | ℹ️ | [_load_flat_dataset       :534 ] | FLAT Dataset splits: 277 train, 70 validation, 87 test samples.
2025-05-02 17:58:02 | INFO     | ℹ️ | [__init__                 :401 ] | Found 7 classes: 1_cumulus, 2_altocumulus, 3_cirrus, 4_clearsky, 5_stratocumulus, 6_cumulonimbus, 7_mixed
2025-05-02 17:58:02 | INFO     | ℹ️ | [__init__                 :1243] |   Results will be saved to: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\pipeline_v2\results\mini-GCD-flat\cnn
2025-05-02 17:58:02 | INFO     | ℹ️ | [__init__                 :1259] |   Model Adapter: Initialized with SimpleCNN
2025-05-02 17:58:02 | INFO     | ℹ️ | [__init__                 :1265] | Pipeline initialized successfully for cnn model and flat dataset structure.
2025-05-02 17:58:02 | DEBUG    | 🐛 | [_validate_methods        :2321] | Method validation successful.
2025-05-02 17:58:02 | INFO     | ℹ️ | [__init__                 :2270] | Executor configured to run methods: non_nested_grid_search
2025-05-02 17:58:02 | INFO     | ℹ️ | [run                      :2333] | Starting execution of pipeline methods...
2025-05-02 17:58:02 | INFO     | ℹ️ | [run                      :2337] | --- Running Method 1/1: non_nested_grid_search ---
2025-05-02 17:58:02 | DEBUG    | 🐛 | [run                      :2338] | Parameters for non_nested_grid_search: {'param_grid': {'lr': [0.001, 0.0005], 'optimizer__weight_decay': [0.01, 0.001]}, 'cv': 3, 'method': 'grid', 'scoring': 'accuracy', 'save_results': True}
2025-05-02 17:58:02 | INFO     | ℹ️ | [non_nested_grid_search   :1573] | Performing non-nested 'grid' search with 3-fold CV on training data.
2025-05-02 17:58:02 | INFO     | ℹ️ | [non_nested_grid_search   :1574] | Parameter Grid: {'lr': [0.001, 0.0005], 'optimizer__weight_decay': [0.01, 0.001]}
2025-05-02 17:58:02 | INFO     | ℹ️ | [non_nested_grid_search   :1575] | Scoring Metric: accuracy
2025-05-02 17:58:02 | INFO     | ℹ️ | [non_nested_grid_search   :1586] | Loading training data into memory for GridSearchCV...
2025-05-02 17:58:02 | INFO     | ℹ️ | [_load_dataset_to_numpy   :1540] | Loading dataset of type <class '__main__.TransformedSubset'> (length 277) into NumPy arrays...
2025-05-02 17:58:02 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 1/9
2025-05-02 17:58:02 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 2/9
2025-05-02 17:58:03 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 3/9
2025-05-02 17:58:03 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 4/9
2025-05-02 17:58:03 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 5/9
2025-05-02 17:58:03 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 6/9
2025-05-02 17:58:03 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 7/9
2025-05-02 17:58:03 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 8/9
2025-05-02 17:58:03 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 9/9
2025-05-02 17:58:03 | INFO     | ℹ️ | [_load_dataset_to_numpy   :1557] | Finished loading. X shape: (277, 3, 64, 64), y shape: (277,)
2025-05-02 17:58:03 | INFO     | ℹ️ | [non_nested_grid_search   :1614] | Fitting GridSearchCV with NumPy arrays...
2025-05-02 17:58:03 | DEBUG    | 🐛 | [__init__                 :783 ] | SimpleCNN initialized with 7 output classes.
2025-05-02 17:58:04 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:04 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-02 17:58:04 | DEBUG    | 🐛 | [get_split_datasets       :1163] | [DEBUG] Adapter.get_split_datasets: No X_val provided, using self.train_split.
2025-05-02 17:58:06 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:06 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:06 | DEBUG    | 🐛 | [__init__                 :783 ] | SimpleCNN initialized with 7 output classes.
2025-05-02 17:58:06 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:06 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-02 17:58:06 | DEBUG    | 🐛 | [get_split_datasets       :1163] | [DEBUG] Adapter.get_split_datasets: No X_val provided, using self.train_split.
2025-05-02 17:58:08 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:08 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:08 | DEBUG    | 🐛 | [__init__                 :783 ] | SimpleCNN initialized with 7 output classes.
2025-05-02 17:58:08 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:08 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-02 17:58:08 | DEBUG    | 🐛 | [get_split_datasets       :1163] | [DEBUG] Adapter.get_split_datasets: No X_val provided, using self.train_split.
2025-05-02 17:58:09 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:09 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:09 | DEBUG    | 🐛 | [__init__                 :783 ] | SimpleCNN initialized with 7 output classes.
2025-05-02 17:58:09 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:09 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-02 17:58:09 | DEBUG    | 🐛 | [get_split_datasets       :1163] | [DEBUG] Adapter.get_split_datasets: No X_val provided, using self.train_split.
2025-05-02 17:58:11 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:11 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:11 | DEBUG    | 🐛 | [__init__                 :783 ] | SimpleCNN initialized with 7 output classes.
2025-05-02 17:58:11 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:11 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-02 17:58:11 | DEBUG    | 🐛 | [get_split_datasets       :1163] | [DEBUG] Adapter.get_split_datasets: No X_val provided, using self.train_split.
2025-05-02 17:58:12 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:12 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:12 | DEBUG    | 🐛 | [__init__                 :783 ] | SimpleCNN initialized with 7 output classes.
2025-05-02 17:58:12 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:12 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-02 17:58:12 | DEBUG    | 🐛 | [get_split_datasets       :1163] | [DEBUG] Adapter.get_split_datasets: No X_val provided, using self.train_split.
2025-05-02 17:58:14 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:14 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:14 | DEBUG    | 🐛 | [__init__                 :783 ] | SimpleCNN initialized with 7 output classes.
2025-05-02 17:58:14 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:14 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-02 17:58:14 | DEBUG    | 🐛 | [get_split_datasets       :1163] | [DEBUG] Adapter.get_split_datasets: No X_val provided, using self.train_split.
2025-05-02 17:58:15 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:15 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:16 | DEBUG    | 🐛 | [__init__                 :783 ] | SimpleCNN initialized with 7 output classes.
2025-05-02 17:58:16 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:16 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-02 17:58:16 | DEBUG    | 🐛 | [get_split_datasets       :1163] | [DEBUG] Adapter.get_split_datasets: No X_val provided, using self.train_split.
2025-05-02 17:58:17 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:17 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:17 | DEBUG    | 🐛 | [__init__                 :783 ] | SimpleCNN initialized with 7 output classes.
2025-05-02 17:58:17 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:17 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-02 17:58:17 | DEBUG    | 🐛 | [get_split_datasets       :1163] | [DEBUG] Adapter.get_split_datasets: No X_val provided, using self.train_split.
2025-05-02 17:58:19 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:19 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:19 | DEBUG    | 🐛 | [__init__                 :783 ] | SimpleCNN initialized with 7 output classes.
2025-05-02 17:58:19 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:19 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-02 17:58:19 | DEBUG    | 🐛 | [get_split_datasets       :1163] | [DEBUG] Adapter.get_split_datasets: No X_val provided, using self.train_split.
2025-05-02 17:58:20 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:20 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:21 | DEBUG    | 🐛 | [__init__                 :783 ] | SimpleCNN initialized with 7 output classes.
2025-05-02 17:58:21 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:21 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-02 17:58:21 | DEBUG    | 🐛 | [get_split_datasets       :1163] | [DEBUG] Adapter.get_split_datasets: No X_val provided, using self.train_split.
2025-05-02 17:58:22 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:22 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:22 | DEBUG    | 🐛 | [__init__                 :783 ] | SimpleCNN initialized with 7 output classes.
2025-05-02 17:58:22 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:22 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-02 17:58:22 | DEBUG    | 🐛 | [get_split_datasets       :1163] | [DEBUG] Adapter.get_split_datasets: No X_val provided, using self.train_split.
2025-05-02 17:58:24 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:24 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:24 | DEBUG    | 🐛 | [__init__                 :783 ] | SimpleCNN initialized with 7 output classes.
2025-05-02 17:58:24 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:24 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-02 17:58:24 | DEBUG    | 🐛 | [get_split_datasets       :1163] | [DEBUG] Adapter.get_split_datasets: No X_val provided, using self.train_split.
2025-05-02 17:58:26 | INFO     | ℹ️ | [non_nested_grid_search   :1616] | Search completed.
2025-05-02 17:58:26 | INFO     | ℹ️ | [non_nested_grid_search   :1628] | Evaluating best model (params: {'lr': 0.001, 'optimizer__weight_decay': 0.001}) on the test set...
2025-05-02 17:58:26 | INFO     | ℹ️ | [non_nested_grid_search   :1631] | Loading test data into memory for evaluation...
2025-05-02 17:58:26 | INFO     | ℹ️ | [_load_dataset_to_numpy   :1540] | Loading dataset of type <class 'torch.utils.data.dataset.Subset'> (length 87) into NumPy arrays...
2025-05-02 17:58:26 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 1/3
2025-05-02 17:58:26 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 2/3
2025-05-02 17:58:26 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 3/3
2025-05-02 17:58:26 | INFO     | ℹ️ | [_load_dataset_to_numpy   :1557] | Finished loading. X shape: (87, 3, 64, 64), y shape: (87,)
2025-05-02 17:58:26 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:26 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-02 17:58:26 | DEBUG    | 🐛 | [_compute_metrics         :1380] | Computed Metrics: Acc=0.4713, Macro F1=0.4040, Macro ROC AUC=0.7812, Macro PR AUC=0.5065
2025-05-02 17:58:26 | INFO     | ℹ️ | [non_nested_grid_search   :1645] | Test Set Evaluation: Accuracy=0.4713, Macro F1=0.4040
2025-05-02 17:58:26 | INFO     | ℹ️ | [_save_results            :1449] | Detailed results saved to: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\pipeline_v2\results\mini-GCD-flat\cnn\non_nested_grid_search_cv=3_method=grid_n_iter=N_A_scoring=accuracy_20250502_175826.json
2025-05-02 17:58:26 | INFO     | ℹ️ | [_save_results            :1474] | Summary results updated in: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\pipeline_v2\results\mini-GCD-flat\cnn\summary_results.csv
2025-05-02 17:58:26 | INFO     | ℹ️ | [non_nested_grid_search   :1655] | Non-nested grid search finished. Best CV score (accuracy): 0.7329
2025-05-02 17:58:26 | INFO     | ℹ️ | [non_nested_grid_search   :1656] | Best parameters found: {'lr': 0.001, 'optimizer__weight_decay': 0.001}
2025-05-02 17:58:26 | INFO     | ℹ️ | [run                      :2349] | --- Method non_nested_grid_search completed successfully ---
2025-05-02 17:58:26 | INFO     | ℹ️ | [run                      :2359] | Pipeline execution finished.
2025-05-02 17:58:26 | INFO     | ℹ️ | [<module>                 :2437] | --- Final Execution Results ---
2025-05-02 17:58:26 | INFO     | ℹ️ | [<module>                 :2444] | Method non_nested_grid_search_0: Completed. (Accuracy/MeanAccuracy: 0.4713, BestScore: 0.7329)
2025-05-02 17:58:43 | INFO     | ℹ️ | [<module>                 :184 ] | Logger 'ImgClassPipe' initialized. Log file: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\pipeline_v2\logs\classification.log
2025-05-02 17:58:43 | DEBUG    | 🐛 | [<module>                 :2418] | Chosen sequence: [('single_train', {'max_epochs': 5, 'save_model': True}), ('single_eval', {'save_results': True})]
2025-05-02 17:58:43 | INFO     | ℹ️ | [__init__                 :2246] | Initializing Pipeline Executor for model 'cnn' on dataset 'mini-GCD-flat'...
2025-05-02 17:58:43 | INFO     | ℹ️ | [__init__                 :1226] | Initializing Classification Pipeline:
2025-05-02 17:58:43 | INFO     | ℹ️ | [__init__                 :1227] |   Dataset Path: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\data\mini-GCD-flat
2025-05-02 17:58:43 | INFO     | ℹ️ | [__init__                 :1228] |   Model Type: cnn
